eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
22072,AEPS GST INC DT 19-06-201,aeps gst incorporated dt 19 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4304,0.0,0.0,0.5566,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26009,AEPS GST INC DT 12-10-201,aeps gst incorporated dt 12 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4299,0.0,0.0,0.5565,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22770,AEPS GST INC DT 24-07-201,aeps gst incorporated dt 24 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4297,0.0,0.0,0.5564,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22044,AEPS GST INC DT 14-06-201,aeps gst incorporated dt 14 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4295,0.0,0.0,0.5564,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25804,AEPS GST INC DT 23-11-201,aeps gst incorporated dt 23 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4296,0.0,0.0,0.5564,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25861,AEPS GST INC DT 28-11-201,aeps gst incorporated dt 28 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4295,0.0,0.0,0.5564,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22041,AEPS GST INC DT 14-06-201,aeps gst incorporated dt 14 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4295,0.0,0.0,0.5564,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25221,AEPS GST INC DT 10-17-201,aeps gst incorporated dt 10 17 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4292,0.0,0.0,0.5563,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26542,AEPS GST INC DT 23-01-201,aeps gst incorporated dt 23 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4294,0.0,0.0,0.5563,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22274,AEPS GST INC DT 30-06-201,aeps gst incorporated dt 30 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4291,0.0,0.0,0.5562,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25165,AEPS GST INC DT 10-12-201,aeps gst incorporated dt 10 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4289,0.0,0.0,0.5562,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25341,AEPS GST INC DT 10-23-201,aeps gst incorporated dt 10 23 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4287,0.0,0.0,0.5561,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26035,AEPS GST INC DT 12-12-201,aeps gst incorporated dt 12 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4287,0.0,0.0,0.5561,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25724,AEPS GST INC DT 18-11-201,aeps gst incorporated dt 18 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4283,0.0,0.0,0.556,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26480,AEPS GST INC DT 18-01-201,aeps gst incorporated dt 18 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4283,0.0,0.0,0.556,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24032,AEPS GST INC DT 04-09-201,aeps gst incorporated dt 04 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4278,0.0,0.0,0.5559,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22250,AEPS GST INC DT 27-06-201,aeps gst incorporated dt 27 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4279,0.0,0.0,0.5559,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23802,AEPS GST INC DT 24-08-201,aeps gst incorporated dt 24 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4276,0.0,0.0,0.5558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25408,AEPS GST INC DT 10-28-201,aeps gst incorporated dt 10 28 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4277,0.0,0.0,0.5558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25412,AEPS GST INC DT 10-28-201,aeps gst incorporated dt 10 28 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4277,0.0,0.0,0.5558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22223,AEPS GST INC DT 26-06-201,aeps gst incorporated dt 26 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4274,0.0,0.0,0.5557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26061,AEPS GST INC DT 12-14-201,aeps gst incorporated dt 12 14 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4272,0.0,0.0,0.5557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26085,AEPS GST INC DT 16-12-201,aeps gst incorporated dt 16 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4272,0.0,0.0,0.5557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26454,AEPS GST INC DT 16-01-201,aeps gst incorporated dt 16 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4274,0.0,0.0,0.5557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26241,AEPS GST INC DT 12-30-201,aeps gst incorporated dt 12 30 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4273,0.0,0.0,0.5557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25648,AEPS GST INC DT 11-12-201,aeps gst incorporated dt 11 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4268,0.0,0.0,0.5555,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22346,AEPS GST INC DT 04-07-201,aeps gst incorporated dt 04 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4267,0.0,0.0,0.5555,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26505,AEPS GST INC DT 19-01-201,aeps gst incorporated dt 19 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4265,0.0,0.0,0.5555,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25231,AEPS GST INC DT 10-18-201,aeps gst incorporated dt 10 18 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4262,0.0,0.0,0.5554,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26132,AEPS GST INC DT 20-12-201,aeps gst incorporated dt 20 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4262,0.0,0.0,0.5554,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26417,AEPS GST INC DT 14-01-201,aeps gst incorporated dt 14 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4263,0.0,0.0,0.5554,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26205,AEPS GST INC DT 27-12-201,aeps gst incorporated dt 27 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.426,0.0,0.0,0.5553,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25749,AEPS GST INC DT 19-11-201,aeps gst incorporated dt 19 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4261,0.0,0.0,0.5553,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26939,AEPS GST INC DT 24-02-201,aeps gst incorporated dt 24 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.426,0.0,0.0,0.5553,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26023,AEPS GST INC DT 12-11-201,aeps gst incorporated dt 12 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4261,0.0,0.0,0.5553,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25167,AEPS GST INC DT 10-13-201,aeps gst incorporated dt 10 13 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4262,0.0,0.0,0.5553,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26190,AEPS GST INC DT 26-12-201,aeps gst incorporated dt 26 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4258,0.0,0.0,0.5553,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26508,AEPS GST INC DT 20-01-201,aeps gst incorporated dt 20 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4256,0.0,0.0,0.5552,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26694,AEPS GST INC DT 04-02-201,aeps gst incorporated dt 04 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4258,0.0,0.0,0.5552,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25328,AEPS GST INC DT 10-22-201,aeps gst incorporated dt 10 22 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4256,0.0,0.0,0.5552,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25308,AEPS GST INC DT 10-20-201,aeps gst incorporated dt 10 20 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4251,0.0,0.0,0.555,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26160,AEPS GST INC DT 12-22-201,aeps gst incorporated dt 12 22 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4248,0.0,0.0,0.5549,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25287,AEPS GST INC DT 10-19-201,aeps gst incorporated dt 10 19 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4248,0.0,0.0,0.5549,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25680,AEPS GST INC DT 11-14-201,aeps gst incorporated dt 11 14 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4247,0.0,0.0,0.5549,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26579,AEPS GST INC DT 26-01-201,aeps gst incorporated dt 26 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4243,0.0,0.0,0.5548,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26624,AEPS GST INC DT 30-01-201,aeps gst incorporated dt 30 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4245,0.0,0.0,0.5548,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25126,AEPS GST INC DT 10-11-201,aeps gst incorporated dt 10 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4244,0.0,0.0,0.5548,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22061,REV AEPS INC DT 14-06-201,rev aeps incorporated dt 14 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7907,0.855,0.4239,0.0,0.0,0.5547,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26763,AEPS GST INC DT 100219 RO,aeps gst incorporated dt 100219 ro,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4241,0.0,0.0,0.5547,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23583,AEPS GST INC DT 19-18-201,aeps gst incorporated dt 19 18 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4238,0.0,0.0,0.5546,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25666,AEPS GST INC DT 11-13-201,aeps gst incorporated dt 11 13 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4236,0.0,0.0,0.5546,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23092,AEPS GST INC DT 04-08-201,aeps gst incorporated dt 04 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4236,0.0,0.0,0.5546,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25101,AEPS GST INC DT 10-10-201,aeps gst incorporated dt 10 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4235,0.0,0.0,0.5546,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26581,AEPS GST INC DT 27-01-201,aeps gst incorporated dt 27 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4238,0.0,0.0,0.5546,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25753,AEPS GST INC DT 20-11-201,aeps gst incorporated dt 20 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4233,0.0,0.0,0.5545,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25445,AEPS GST INC DT 10-26-201,aeps gst incorporated dt 10 26 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4232,0.0,0.0,0.5545,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25627,AEPS GST INC DT 11-10-201,aeps gst incorporated dt 11 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4233,0.0,0.0,0.5545,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25169,AEPS GST INC DT 10-14-201,aeps gst incorporated dt 10 14 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.423,0.0,0.0,0.5544,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25212,AEPS GST INC DT 10-16-201,aeps gst incorporated dt 10 16 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4227,0.0,0.0,0.5543,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25446,REV AEPS INC DT 28-10-201,rev aeps incorporated dt 28 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7907,0.855,0.4227,0.0,0.0,0.5543,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25832,AEPS GST INC DT 26-11-201,aeps gst incorporated dt 26 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4224,0.0,0.0,0.5542,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25707,AEPS GST INC DT 16-11-201,aeps gst incorporated dt 16 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4222,0.0,0.0,0.5542,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26236,AEPS GST INC DT 12-29-201,aeps gst incorporated dt 12 29 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.422,0.0,0.0,0.5541,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25443,AEPS GST INC DT 10-30-201,aeps gst incorporated dt 10 30 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4218,0.0,0.0,0.554,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25410,AEPS GST INC DT 10-27-201,aeps gst incorporated dt 10 27 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4217,0.0,0.0,0.554,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22185,AEPS GST INC DT 24-06-201,aeps gst incorporated dt 24 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4213,0.0,0.0,0.5539,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25783,AEPS GST INC DT 11-22-201,aeps gst incorporated dt 11 22 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4211,0.0,0.0,0.5538,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21905,AEPS GST INC DT 04-06-201,aeps gst incorporated dt 04 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4209,0.0,0.0,0.5538,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26725,AEPS GST INC DT 060219 RO,aeps gst incorporated dt 060219 ro,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4199,0.0,0.0,0.5535,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22266,AEPS GST INC DT 29-06-201,aeps gst incorporated dt 29 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4201,0.0,0.0,0.5535,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25886,AEPS GST INC DT 30-11-201,aeps gst incorporated dt 30 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4197,0.0,0.0,0.5534,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
27034,AEPS GST INC DT 03-04-201,aeps gst incorporated dt 03 04 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4197,0.0,0.0,0.5534,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25848,AEPS GST INC DT 27-11-201,aeps gst incorporated dt 27 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.419,0.0,0.0,0.5532,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25429,AEPS GST INC DT 10-29-201,aeps gst incorporated dt 10 29 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4165,0.0,0.0,0.5525,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26609,AEPS GST INC DT 29-01-201,aeps gst incorporated dt 29 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4154,0.0,0.0,0.5521,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26305,AEPS GST INC DT 01-04-201,aeps gst incorporated dt 01 04 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4147,0.0,0.0,0.5519,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25629,AEPS GST INC DT 11-11-201,aeps gst incorporated dt 11 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4145,0.0,0.0,0.5518,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26735,AEPS GST INC DT 070219 RO,aeps gst incorporated dt 070219 ro,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4138,0.0,0.0,0.5516,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26765,AEPS GST INC DT 090219 RO,aeps gst incorporated dt 090219 ro,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4135,0.0,0.0,0.5515,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26171,AEPS GST INC DT 12-24-201,aeps gst incorporated dt 12 24 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4134,0.0,0.0,0.5515,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25356,AEPS GST INC DT 10-24-201,aeps gst incorporated dt 10 24 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4119,0.0,0.0,0.5511,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26553,AEPS GST INC DT 24-01-201,aeps gst incorporated dt 24 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4116,0.0,0.0,0.551,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26767,AEPS GST INC DT 080219 RO,aeps gst incorporated dt 080219 ro,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4105,0.0,0.0,0.5507,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
38956,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
38909,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39065,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39075,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39090,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39182,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39237,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39418,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39419,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39444,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39458,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
39462,CASHDEP/HAUS KHAS/CASH DE,cashdep haus khas cash de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.4139,1.0,0.0,0.5742,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
